"subject","L1","current_exposure_L2","ccurrent_exposure_L2","switch_noswitch","WordType","switch_word_len","cswitch_word_len","trial","ctrial","FPGD_switch","lFPGD_switch","TRT_switch","lTRT_switch","FPGD_target","lFPGD_target","TRT_target","lTRT_target","item","switch_word","target_word","aoa","caoa"
30,"English",15,-0.74244999,"Switch","Noncognate",11,1.47971096,137,1.410587828,911,6.814542897,911,6.814542897,249,5.517452896,249,5.517452896,79,"incertitude","witness",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",4,-1.089141762,14,-1.321430381,233,5.451038454,233,5.451038454,313,5.746203191,313,5.746203191,94,"time","secret",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",7,0.011795119,98,0.544338152,216,5.375278408,216,5.375278408,271,5.602118821,271,5.602118821,84,"planned","evening",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",9,0.745753039,59,-0.321911524,215,5.370638028,215,5.370638028,353,5.866468057,353,5.866468057,104,"attempted","potatoes",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",4,-1.089141762,26,-1.054892019,NA,NA,NA,NA,247,5.509388337,247,5.509388337,76,"fire","prison",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",5,-0.722162802,3,-1.565757213,348,5.85220248,533,6.278521424,333,5.80814249,333,5.80814249,105,"ruiné","sandal",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",4,-1.089141762,48,-0.566238356,473,6.159095388,473,6.159095388,NA,NA,NA,NA,85,"tuer","radio",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",4,-1.089141762,55,-0.410757645,NA,NA,NA,NA,245,5.501258211,245,5.501258211,86,"year","mushroom",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",8,0.378774079,127,1.188472527,223,5.407171771,403,5.998936562,264,5.575949103,264,5.575949103,91,"respecté","bishop",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",5,-0.722162802,166,2.054722203,162,5.087596335,162,5.087596335,217,5.379897354,217,5.379897354,93,"forêt","reptile",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",5,-0.722162802,107,0.744241924,NA,NA,206,5.327876169,NA,NA,166,5.111987788,101,"bonne","bible",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",6,-0.355183841,106,0.722030393,236,5.463831805,236,5.463831805,256,5.545177444,256,5.545177444,85,"souper","phone",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",11,1.47971096,78,0.100107549,176,5.170483995,305,5.720311777,126,4.836281907,523,6.259581464,79,"extrêmement","missile",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",7,0.011795119,21,-1.16594967,376,5.929589143,376,5.929589143,227,5.424950017,227,5.424950017,93,"fenêtre","rainbow",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",7,0.011795119,118,0.988568755,215,5.370638028,215,5.370638028,277,5.624017506,277,5.624017506,106,"popular","girlfriend",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",11,1.47971096,25,-1.07710355,1430,7.265429723,1430,7.265429723,223,5.407171771,223,5.407171771,105,"impitoyable","dragon",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",5,-0.722162802,71,-0.055373162,NA,NA,NA,NA,335,5.814130532,335,5.814130532,106,"years","restaurant",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",6,-0.355183841,160,1.921453022,95,4.553876892,95,4.553876892,259,5.556828062,259,5.556828062,88,"people","castle",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",9,0.745753039,95,0.477703562,159,5.068904202,159,5.068904202,519,6.251903883,519,6.251903883,76,"dangerous","bridge",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",5,-0.722162802,17,-1.254795791,NA,NA,NA,NA,284,5.648974238,284,5.648974238,98,"world","divorce",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",9,0.745753039,142,1.521645479,298,5.697093487,298,5.697093487,229,5.433722004,229,5.433722004,78,"revisions","essay",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",3,-1.456120722,79,0.122319079,NA,NA,NA,NA,211,5.351858133,211,5.351858133,82,"man","pencil",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",5,-0.722162802,80,0.144530609,503,6.22059017,503,6.22059017,267,5.587248658,267,5.587248658,77,"était","chapters",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",6,-0.355183841,115,0.921934165,369,5.910796644,369,5.910796644,177,5.176149733,177,5.176149733,97,"soleil","glacier",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",5,-0.722162802,50,-0.521815296,240,5.480638923,240,5.480638923,293,5.680172609,293,5.680172609,80,"books","religion",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",10,1.112731999,159,1.899241492,358,5.880532986,358,5.880532986,257,5.549076085,257,5.549076085,94,"unexpected","scream",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",7,0.011795119,10,-1.410276502,350,5.857933154,350,5.857933154,287,5.659482216,287,5.659482216,96,"written","lamb",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",5,-0.722162802,52,-0.477392235,167,5.117993812,167,5.117993812,174,5.159055299,174,5.159055299,87,"store","clouds",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",11,1.47971096,46,-0.610661416,223,5.407171771,223,5.407171771,166,5.111987788,166,5.111987788,79,"uncertainty","witness",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",7,0.011795119,106,0.722030393,NA,NA,NA,NA,204,5.318119994,204,5.318119994,95,"project","pollen",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",4,-1.089141762,138,1.432799359,162,5.087596335,162,5.087596335,192,5.257495372,192,5.257495372,85,"kill","radio",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",4,-1.089141762,139,1.455010889,185,5.220355825,185,5.220355825,243,5.493061443,243,5.493061443,89,"were","jungle",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",9,0.745753039,22,-1.14373814,448,6.104793232,448,6.104793232,NA,NA,NA,NA,78,"révisions","essay",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",5,-0.722162802,99,0.566549682,355,5.872117789,355,5.872117789,181,5.198497031,181,5.198497031,84,"conçu","village",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",8,0.378774079,113,0.877511105,228,5.429345629,228,5.429345629,231,5.442417711,231,5.442417711,98,"décision","wedding",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",4,-1.089141762,0,-1.632391804,NA,NA,246,5.505331536,361,5.888877958,361,5.888877958,83,"done","players",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",6,-0.355183841,51,-0.499603765,NA,NA,NA,NA,NA,NA,NA,NA,89,"friend","bubble",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",10,1.112731999,129,1.232895587,225,5.416100402,225,5.416100402,233,5.451038454,233,5.451038454,81,"historical","mission",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",7,0.011795119,43,-0.677296007,243,5.493061443,243,5.493061443,210,5.347107531,210,5.347107531,90,"manière","French",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",6,-0.355183841,6,-1.499122623,NA,NA,NA,NA,283,5.645446898,283,5.645446898,75,"people","piano",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",6,-0.355183841,125,1.144049466,202,5.308267697,202,5.308267697,345,5.843544417,345,5.843544417,105,"ruined","sandal",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",5,-0.722162802,89,0.344434381,391,5.96870756,391,5.96870756,262,5.568344504,262,5.568344504,98,"monde","divorce",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",13,2.21366888,104,0.677607333,219,5.38907173,219,5.38907173,182,5.204006687,182,5.204006687,80,"photographies","mountain",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",9,0.745753039,2,-1.587968743,267,5.587248658,267,5.587248658,NA,NA,NA,NA,104,"différent","oranges",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",7,0.011795119,121,1.055203346,NA,NA,NA,NA,275,5.616771098,275,5.616771098,92,"magasin","blanket",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",15,2.9476268,117,0.966357225,615,6.421622268,1163,7.058758153,162,5.087596335,162,5.087596335,78,"perfectionniste","photo",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",12,1.84668992,127,1.188472527,193,5.262690189,193,5.262690189,NA,NA,NA,NA,85,"dinner party","phone",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",4,-1.089141762,101,0.610972743,166,5.111987788,166,5.111987788,236,5.463831805,236,5.463831805,99,"good","queen",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",10,1.112731999,76,0.055684489,471,6.154858094,471,6.154858094,279,5.631211782,279,5.631211782,100,"bien connu","prayer",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",5,-0.722162802,28,-1.010468959,NA,NA,220,5.393627546,284,5.648974238,284,5.648974238,104,"tenté","potatoes",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",12,1.84668992,50,-0.521815296,360,5.886104031,360,5.886104031,483,6.180016654,483,6.180016654,102,"anniversaire","diaper",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",11,1.47971096,107,0.744241924,402,5.996452089,402,5.996452089,257,5.549076085,257,5.549076085,90,"dommageable","police",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",6,-0.355183841,98,0.544338152,215,5.370638028,215,5.370638028,237,5.468060141,237,5.468060141,93,"forest","reptile",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",9,0.745753039,25,-1.07710355,310,5.736572297,732,6.595780514,216,5.375278408,216,5.375278408,105,"merciless","dragon",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",4,-1.089141762,9,-1.432488032,NA,NA,NA,NA,186,5.225746674,186,5.225746674,101,"good","sword",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",9,0.745753039,110,0.810876514,225,5.416100402,225,5.416100402,251,5.525452939,251,5.525452939,76,"dangereux","bridge",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",6,-0.355183841,142,1.521645479,243,5.493061443,695,6.543911846,341,5.831882477,341,5.831882477,96,"prises","lion",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",5,-0.722162802,108,0.766453454,272,5.605802066,272,5.605802066,390,5.966146739,390,5.966146739,86,"année","mushroom",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",3,-1.456120722,134,1.343953238,264,5.575949103,264,5.575949103,214,5.365976015,214,5.365976015,76,"feu","prison",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",9,0.745753039,63,-0.233065403,329,5.796057751,329,5.796057751,229,5.433722004,229,5.433722004,94,"inattendu","scream",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",9,0.745753039,64,-0.210853873,158,5.062595033,324,5.780743516,230,5.438079309,230,5.438079309,100,"priorités","empire",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",4,-1.089141762,3,-1.565757213,NA,NA,NA,NA,202,5.308267697,202,5.308267697,101,"good","bible",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",5,-0.722162802,137,1.410587828,221,5.398162702,221,5.398162702,222,5.402677382,222,5.402677382,94,"temps","secret",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",5,-0.722162802,85,0.25558826,NA,NA,NA,NA,176,5.170483995,176,5.170483995,83,"years","muscles",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",4,-1.089141762,81,0.166742139,NA,NA,NA,NA,NA,NA,NA,NA,87,"look","fruits",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",6,-0.355183841,114,0.899722635,825,6.715383386,825,6.715383386,217,5.379897354,217,5.379897354,88,"étudié","statue",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",9,0.745753039,58,-0.344123054,245,5.501258211,672,6.510258341,259,5.556828062,552,6.313548046,88,"personnes","castle",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",4,-1.089141762,82,0.18895367,NA,NA,NA,NA,313,5.746203191,313,5.746203191,91,"land","prince",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",4,-1.089141762,143,1.543857009,NA,NA,NA,NA,202,5.308267697,202,5.308267697,81,"side","package",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",4,-1.089141762,94,0.455492032,NA,NA,NA,NA,NA,NA,NA,NA,99,"good","guide",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",11,1.47971096,53,-0.455180705,228,5.429345629,626,6.439350371,NA,NA,77,4.343805422,102,"aventureuse","bikini",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Cognate",3,-1.456120722,79,0.122319079,NA,NA,NA,NA,272,5.605802066,272,5.605802066,97,"sun","glacier",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",10,1.112731999,126,1.166260997,193,5.262690189,193,5.262690189,188,5.236441963,188,5.236441963,97,"historical","mammoth",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",7,0.011795119,20,-1.1881612,295,5.686975356,295,5.686975356,NA,NA,NA,NA,96,"écrites","lamb",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",6,-0.355183841,87,0.30001132,288,5.66296048,288,5.66296048,187,5.231108617,187,5.231108617,92,"maison","costume",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",5,-0.722162802,21,-1.16594967,NA,NA,NA,NA,267,5.587248658,267,5.587248658,82,"homme","pencil",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",3,-1.456120722,96,0.499915092,NA,NA,NA,NA,331,5.802118375,522,6.257667588,77,"was","chapters",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Cognate",10,1.112731999,62,-0.255276934,227,5.424950017,227,5.424950017,185,5.220355825,185,5.220355825,106,"des années","restaurant",5,-0.572194350709351
31,"English",10,-0.986388412,"Nonswitch","Noncognate",6,-0.355183841,70,-0.077584692,162,5.087596335,162,5.087596335,227,5.424950017,227,5.424950017,93,"window","rainbow",5,-0.572194350709351
31,"English",10,-0.986388412,"Switch","Noncognate",9,0.745753039,68,-0.122007753,255,5.541263545,255,5.541263545,190,5.247024072,190,5.247024072,106,"populaire","girlfriend",5,-0.572194350709351
32,"English",25,-0.254573147,"Switch","Cognate",6,-0.355183841,22,-1.14373814,226,5.420534999,417,6.033086222,429,6.061456919,536,6.284134161,87,"regard","fruits",6,-0.316129475530028
32,"English",25,-0.254573147,"Nonswitch","Noncognate",4,-1.089141762,27,-1.032680489,NA,NA,NA,NA,220,5.393627546,220,5.393627546,86,"year","mushroom",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Cognate",5,-0.722162802,76,0.055684489,NA,NA,NA,NA,NA,NA,NA,NA,93,"forêt","reptile",6,-0.316129475530028
32,"English",25,-0.254573147,"Nonswitch","Noncognate",8,0.378774079,84,0.23337673,317,5.758901774,501,6.216606101,430,6.063785209,657,6.487684018,102,"birthday","diaper",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Noncognate",6,-0.355183841,0,-1.632391804,240,5.480638923,361,5.888877958,262,5.568344504,262,5.568344504,85,"souper","phone",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Noncognate",5,-0.722162802,72,-0.033161632,237,5.468060141,948,6.854354502,244,5.497168225,244,5.497168225,77,"était","chapters",6,-0.316129475530028
32,"English",25,-0.254573147,"Nonswitch","Noncognate",9,0.745753039,34,-0.877199778,398,5.986452005,398,5.986452005,373,5.92157842,373,5.92157842,78,"revisions","essay",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Cognate",6,-0.355183841,16,-1.277007321,83,4.418840608,405,6.003887067,272,5.605802066,465,6.142037406,83,"années","muscles",6,-0.316129475530028
32,"English",25,-0.254573147,"Nonswitch","Cognate",4,-1.089141762,31,-0.943834369,218,5.384495063,340,5.828945618,232,5.446737372,416,6.03068526,94,"time","secret",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Noncognate",8,0.378774079,14,-1.321430381,677,6.517671273,921,6.825460036,268,5.590986981,268,5.590986981,91,"respecté","bishop",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Noncognate",7,0.011795119,10,-1.410276502,146,4.983606622,231,5.442417711,292,5.676753802,445,6.098074282,103,"matière","flashlight",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Noncognate",11,1.47971096,46,-0.610661416,326,5.786897381,326,5.786897381,325,5.783825182,512,6.238324625,79,"incertitude","witness",6,-0.316129475530028
32,"English",25,-0.254573147,"Nonswitch","Noncognate",6,-0.355183841,109,0.788664984,190,5.247024072,190,5.247024072,265,5.579729826,265,5.579729826,88,"people","castle",6,-0.316129475530028
32,"English",25,-0.254573147,"Nonswitch","Noncognate",10,1.112731999,67,-0.144219283,368,5.908082938,368,5.908082938,209,5.342334252,209,5.342334252,94,"unexpected","scream",6,-0.316129475530028
32,"English",25,-0.254573147,"Nonswitch","Cognate",5,-0.722162802,53,-0.455180705,507,6.228511004,770,6.646390515,389,5.963579344,389,5.963579344,96,"taken","lion",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Cognate",11,1.47971096,71,-0.055373162,313,5.746203191,313,5.746203191,255,5.541263545,255,5.541263545,103,"intéressant","microscope",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Cognate",11,1.47971096,97,0.522126622,497,6.208590026,1201,7.090909822,264,5.575949103,379,5.937536205,105,"impitoyable","dragon",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Cognate",10,1.112731999,106,0.722030393,276,5.620400866,276,5.620400866,288,5.66296048,288,5.66296048,81,"historique","mission",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Cognate",6,-0.355183841,83,0.2111652,452,6.11368218,537,6.285998095,282,5.641907071,426,6.054439346,97,"soleil","glacier",6,-0.316129475530028
32,"English",25,-0.254573147,"Nonswitch","Cognate",4,-1.089141762,28,-1.010468959,252,5.529429088,252,5.529429088,239,5.476463552,548,6.306275287,76,"fire","prison",6,-0.316129475530028
32,"English",25,-0.254573147,"Nonswitch","Noncognate",3,-1.456120722,50,-0.521815296,201,5.303304908,201,5.303304908,287,5.659482216,457,6.124683391,82,"man","pencil",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Noncognate",7,0.011795119,87,0.30001132,411,6.018593214,411,6.018593214,226,5.420534999,226,5.420534999,87,"magasin","clouds",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Noncognate",7,0.011795119,23,-1.12152661,208,5.33753808,208,5.33753808,272,5.605802066,272,5.605802066,95,"pensait","garlic",6,-0.316129475530028
32,"English",25,-0.254573147,"Switch","Noncognate",4,-1.089141762,78,0.100107549,231,5.442417711,231,5.442417711,243,5.493061443,243,5.493061443,83,"fait","players",6,-0.316129475530028
